match_level,match_rule,name_similarity,ean_to_copy_to_vandra,ean_copy_reason,haapsalu_name,haapsalu_brand,haapsalu_size_text,haapsalu_price,haapsalu_image_url,haapsalu_url,haapsalu_ean_raw,vandra_name,vandra_brand,vandra_size_text,vandra_price,vandra_image_url,vandra_url,vandra_ean_raw,haapsalu_chain,haapsalu_channel,haapsalu_store_host,haapsalu_city_path,haapsalu_category_name,haapsalu_ext_id,haapsalu_manufacturer,haapsalu_currency,haapsalu_description,haapsalu_scraped_at,haapsalu_name_clean,haapsalu_brand_clean,haapsalu_size_norm,haapsalu_name_key,haapsalu_first2,haapsalu_first1,vandra_chain,vandra_channel,vandra_store_host,vandra_city_path,vandra_category_name,vandra_ext_id,vandra_manufacturer,vandra_currency,vandra_description,vandra_scraped_at,vandra_name_clean,vandra_brand_clean,vandra_size_norm,vandra_name_key,vandra_first2,vandra_first1
medium,"block(first2,size)+fuzzy>=0.95",0.958904109589041,7622300589882,from_haapsalu_match,Marabou Küpsis 184g piimashokolaadiga,Marabou,184g ,4.4900000000000002131628207280300557613372802734375,,https://coophaapsalu.ee/toode/marabou-kupsis-184g-piimashokolaadiga/,7622300589882,Marabou Küpsis 184g piimašokolaadiga,Marabou,184g ,24.39999999999999857891452847979962825775146484375,,https://vandra.ecoop.ee/et/toode/22909591-marabou-kupsis-184g-piimasokolaadiga,,,,coophaapsalu.ee,,,7622300589882,Mondelez International Rootsi,EUR,,2025-09-18 01:11:19.155924+00,marabou küpsis 184g piimashokolaadiga,marabou,184g,184g küpsis marabou piimashokolaadiga,marabou küpsis,marabou,,,vandra.ecoop.ee,,,22909591,Mondelez International Rootsi,EUR,,2025-10-09 05:48:07.65738+00,marabou küpsis 184g piimašokolaadiga,marabou,184g,184g küpsis marabou piimašokolaadiga,marabou küpsis,marabou
medium,"block(first2,size)+fuzzy>=0.95",0.975609756097561,4740062555037,from_haapsalu_match,Marmiton halvaa 150g pistaatsia pähklite,Marmiton,150g ,2.25,,https://coophaapsalu.ee/toode/marmiton-halvaa-150g-pistaatsia-pahklite/,4740062555037,Marmiton Halvaa 150g pistaatsia pähklitega,Marmiton,150g ,15,,https://vandra.ecoop.ee/et/toode/22952815-marmiton-halvaa-150g-pistaatsia-pahklitega,,,,coophaapsalu.ee,,,4740062555037,Marmiton AS,EUR,,2025-09-18 01:11:19.155924+00,marmiton halvaa 150g pistaatsia pähklite,marmiton,150g,150g halvaa marmiton pistaatsia pähklite,marmiton halvaa,marmiton,,,vandra.ecoop.ee,,,22952815,Marmiton AS,EUR,,2025-10-09 05:48:07.65738+00,marmiton halvaa 150g pistaatsia pähklitega,marmiton,150g,150g halvaa marmiton pistaatsia pähklitega,marmiton halvaa,marmiton
medium,"block(first2,size)+fuzzy>=0.95",0.975609756097561,4740062750272,from_haapsalu_match,Marmiton vahvel Dessert 110g kakaokreemi,Marmiton,110g ,1.5500000000000000444089209850062616169452667236328125,,https://coophaapsalu.ee/toode/vahvel-dessert-110g/,4740062750272,Marmiton vahvel Dessert 110g kakaokreemiga,Marmiton,110g ,14.089999999999999857891452847979962825775146484375,,https://vandra.ecoop.ee/et/toode/13919024-marmiton-vahvel-dessert-110g-kakaokreemiga,,,,coophaapsalu.ee,,,4740062750272,Marmiton AS,EUR,,2025-09-18 01:11:19.155924+00,marmiton vahvel dessert 110g kakaokreemi,marmiton,110g,110g dessert kakaokreemi marmiton vahvel,marmiton vahvel,marmiton,,,vandra.ecoop.ee,,,13919024,Marmiton AS,EUR,,2025-10-09 13:56:40.22489+00,marmiton vahvel dessert 110g kakaokreemiga,marmiton,110g,110g dessert kakaokreemiga marmiton vahvel,marmiton vahvel,marmiton
medium,"block(first2,size)+fuzzy>=0.95",0.975609756097561,4740062750678,from_haapsalu_match,Marmiton vahvel Kooli 110g vanillikreemi,Marmiton,110g ,1.5500000000000000444089209850062616169452667236328125,,https://coophaapsalu.ee/toode/vahvel-kooli-110g/,4740062750678,Marmiton vahvel Kooli 110g vanillikreemiga,Marmiton,110g ,14.089999999999999857891452847979962825775146484375,,https://vandra.ecoop.ee/et/toode/14642185-marmiton-vahvel-kooli-110g-vanillikreemiga,,,,coophaapsalu.ee,,,4740062750678,Marmiton AS,EUR,,2025-09-18 01:11:19.155924+00,marmiton vahvel kooli 110g vanillikreemi,marmiton,110g,110g kooli marmiton vahvel vanillikreemi,marmiton vahvel,marmiton,,,vandra.ecoop.ee,,,14642185,Marmiton AS,EUR,,2025-10-11 03:14:29.655608+00,marmiton vahvel kooli 110g vanillikreemiga,marmiton,110g,110g kooli marmiton vahvel vanillikreemiga,marmiton vahvel,marmiton
medium,"block(first2,size)+fuzzy>=0.95",0.975609756097561,4744735010014,from_haapsalu_match,Matsimoka Pasteet suitsulihakõrnete 220g,Matsimoka,220g,2.9900000000000002131628207280300557613372802734375,,https://coophaapsalu.ee/toode/pasteet-220g/,4744735010014,Matsimoka Pasteet suitsulihakõrnetega 220g,Matsimoka,220g,13.589999999999999857891452847979962825775146484375,,https://vandra.ecoop.ee/et/toode/22849526-matsimoka-pasteet-suitsulihakornetega-220g,,,,coophaapsalu.ee,,,4744735010014,Matsimoka OÜ,EUR,,2025-09-18 01:40:06.529333+00,matsimoka pasteet suitsulihakõrnete 220g,matsimoka,220g,220g matsimoka pasteet suitsulihakõrnete,matsimoka pasteet,matsimoka,,,vandra.ecoop.ee,,,22849526,Matsimoka OÜ,EUR,,2025-10-09 01:41:20.225255+00,matsimoka pasteet suitsulihakõrnetega 220g,matsimoka,220g,220g matsimoka pasteet suitsulihakõrnetega,matsimoka pasteet,matsimoka
medium,"block(first2,size)+fuzzy>=0.95",0.9629629629629629,4742437002023,from_haapsalu_match,McLean nõudepesusvamm 5tk mittekriimust.,McLean,5tk ,1.29000000000000003552713678800500929355621337890625,,https://coophaapsalu.ee/toode/noudesvamm-mclean-5tk/,4742437002023,McLean nõudepesusvamm 5tk mittekriimustav,McLean,5tk ,0.2600000000000000088817841970012523233890533447265625,,https://vandra.ecoop.ee/et/toode/22846364-mclean-noudepesusvamm-5tk-mittekriimustav,,,,coophaapsalu.ee,,,4742437002023,Prime Partner AS,EUR,,2025-09-18 01:40:06.529333+00,mclean nõudepesusvamm 5tk mittekriimust.,mclean,5tk,5tk mclean mittekriimust. nõudepesusvamm,mclean nõudepesusvamm,mclean,,,vandra.ecoop.ee,,,22846364,Prime Partner AS,EUR,,2025-10-12 01:55:56.828109+00,mclean nõudepesusvamm 5tk mittekriimustav,mclean,5tk,5tk mclean mittekriimustav nõudepesusvamm,mclean nõudepesusvamm,mclean
medium,"block(first2,size)+fuzzy>=0.95",0.9629629629629629,4742002002359,from_haapsalu_match,McLean prügikott HD 35L 15tk nööriga 16,McLean,35L ,1.3899999999999999023003738329862244427204132080078125,,https://coophaapsalu.ee/toode/prugikott-hd-35l-15tk/,4742002002359,McLean prügikott HD 35L 15tk nööriga 16mic,McLean,35L ,0.0899999999999999966693309261245303787291049957275390625,,https://vandra.ecoop.ee/et/toode/18257482-mclean-prugikott-hd-35l-15tk-nooriga-16mic,,,,coophaapsalu.ee,,,4742002002359,Prime Partner AS,EUR,,2025-09-18 01:40:06.529333+00,mclean prügikott hd 35l 15tk nööriga 16,mclean,35l,15tk 16 35l hd mclean nööriga prügikott,mclean prügikott,mclean,,,vandra.ecoop.ee,,,18257482,Prime Partner AS,EUR,,2025-10-12 01:55:56.828109+00,mclean prügikott hd 35l 15tk nööriga 16mic,mclean,35l,15tk 16mic 35l hd mclean nööriga prügikott,mclean prügikott,mclean
medium,"block(first2,size)+fuzzy>=0.95",0.975609756097561,4740140700137,from_haapsalu_match,Miku kissellipulber 170g jõhvikamaitseli,Miku,170g ,1.850000000000000088817841970012523233890533447265625,,https://coophaapsalu.ee/toode/kissellipulb-johvika170g/,4740140700137,Miku kissellipulber 170g jõhvikamaitseline,Miku,170g ,10.8800000000000007815970093361102044582366943359375,,https://vandra.ecoop.ee/et/toode/12852661-miku-kissellipulber-170g-johvikamaitseline,,,,coophaapsalu.ee,,,4740140700137,Mikaado OÜ,EUR,,2025-09-17 23:55:44.52269+00,miku kissellipulber 170g jõhvikamaitseli,miku,170g,170g jõhvikamaitseli kissellipulber miku,miku kissellipulber,miku,,,vandra.ecoop.ee,,,12852661,Mikaado OÜ,EUR,,2025-10-10 02:29:33.605349+00,miku kissellipulber 170g jõhvikamaitseline,miku,170g,170g jõhvikamaitseline kissellipulber miku,miku kissellipulber,miku
medium,"block(first2,size)+fuzzy>=0.95",0.9629629629629629,4740140700168,from_haapsalu_match,Miku kissellipulber 170g maasikamaitsel,Miku,170g ,1.850000000000000088817841970012523233890533447265625,,https://coophaapsalu.ee/toode/kissellipulb-maasika170g/,4740140700168,Miku kissellipulber 170g maasikamaitseline,Miku,170g ,10.8800000000000007815970093361102044582366943359375,,https://vandra.ecoop.ee/et/toode/14019323-miku-kissellipulber-170g-maasikamaitseline,,,,coophaapsalu.ee,,,4740140700168,Mikaado OÜ,EUR,,2025-09-17 23:55:44.52269+00,miku kissellipulber 170g maasikamaitsel,miku,170g,170g kissellipulber maasikamaitsel miku,miku kissellipulber,miku,,,vandra.ecoop.ee,,,14019323,Mikaado OÜ,EUR,,2025-10-10 02:29:33.605349+00,miku kissellipulber 170g maasikamaitseline,miku,170g,170g kissellipulber maasikamaitseline miku,miku kissellipulber,miku
medium,"block(first2,size)+fuzzy>=0.95",0.9629629629629629,4740140700175,from_haapsalu_match,Miku kissellipulber 170g mustikamaitsel,Miku,170g ,1.850000000000000088817841970012523233890533447265625,,https://coophaapsalu.ee/toode/kissellipulb-mustika170g/,4740140700175,Miku kissellipulber 170g mustikamaitseline,Miku,170g ,10.8800000000000007815970093361102044582366943359375,,https://vandra.ecoop.ee/et/toode/12230140-miku-kissellipulber-170g-mustikamaitseline,,,,coophaapsalu.ee,,,4740140700175,Mikaado OÜ,EUR,,2025-09-17 23:55:44.52269+00,miku kissellipulber 170g mustikamaitsel,miku,170g,170g kissellipulber miku mustikamaitsel,miku kissellipulber,miku,,,vandra.ecoop.ee,,,12230140,Mikaado OÜ,EUR,,2025-10-08 13:09:46.533871+00,miku kissellipulber 170g mustikamaitseline,miku,170g,170g kissellipulber miku mustikamaitseline,miku kissellipulber,miku
medium,"block(first2,size)+fuzzy>=0.95",0.972972972972973,4743144002528,from_haapsalu_match,Minu praetud räim tomatikastmes 240g,Minu,240g,2.589999999999999857891452847979962825775146484375,,https://coophaapsalu.ee/toode/pr-raim-tomatikastm-240g-2/,4743144002528,Minu praetud räimed 240g tomatikastmes,Minu,240g ,10.78999999999999914734871708787977695465087890625,,https://vandra.ecoop.ee/et/toode/22659341-minu-praetud-raimed-240g-tomatikastmes,,,,coophaapsalu.ee,,,4743144002528,Läti,EUR,,2025-09-18 01:40:06.529333+00,minu praetud räim tomatikastmes 240g,minu,240g,240g minu praetud räim tomatikastmes,minu praetud,minu,,,vandra.ecoop.ee,,,22659341,Läti,EUR,,2025-10-11 02:26:10.500434+00,minu praetud räimed 240g tomatikastmes,minu,240g,240g minu praetud räimed tomatikastmes,minu praetud,minu
medium,"block(first2,size)+fuzzy>=0.95",0.9743589743589743,4740153321220,from_haapsalu_match,MO Saaremaa Old Saare juust 6 kuud 280g,MO,280g,4.4900000000000002131628207280300557613372802734375,,https://coophaapsalu.ee/toode/mo-saaremaa-old-saare-juust-6-kuud-280g/,4740153321220,MO Saaremaa Juust Old Saare 3 kuud 280g,MO,280g,14.25,,https://vandra.ecoop.ee/et/toode/22987739-mo-saaremaa-juust-old-saare-3-kuud-280g,,,,coophaapsalu.ee,,,4740153321220,Saaremaa PT,EUR,,2025-09-18 00:16:04.752528+00,mo saaremaa old saare juust 6 kuud 280g,mo,280g,280g 6 juust kuud mo old saare saaremaa,mo saaremaa,mo,,,vandra.ecoop.ee,,,22987739,Saaremaa PT,EUR,,2025-10-11 02:25:24.651765+00,mo saaremaa juust old saare 3 kuud 280g,mo,280g,280g 3 juust kuud mo old saare saaremaa,mo saaremaa,mo
medium,"block(first2,size)+fuzzy>=0.95",0.9629629629629629,4740153020000,from_haapsalu_match,MO Saaremaa või soolakristallidega 200g,MO,200g,2.9900000000000002131628207280300557613372802734375,,https://coophaapsalu.ee/toode/saaremaa-voi-200g/,4740153020000,MO Saaremaa või soolakristallidega 80% 200g,MO,200g,14.949999999999999289457264239899814128875732421875,,https://vandra.ecoop.ee/et/toode/18130896-mo-saaremaa-voi-soolakristallidega-80-200g,,,,coophaapsalu.ee,,,4740153020000,Saaremaa PT,EUR,,2025-09-18 00:16:04.752528+00,mo saaremaa või soolakristallidega 200g,mo,200g,200g mo saaremaa soolakristallidega või,mo saaremaa,mo,,,vandra.ecoop.ee,,,18130896,Saaremaa PT,EUR,,2025-10-11 02:25:24.651765+00,mo saaremaa või soolakristallidega 80% 200g,mo,200g,200g 80 mo saaremaa soolakristallidega või,mo saaremaa,mo
medium,"block(first2,size)+fuzzy>=0.95",0.9538461538461539,5900020027672,from_haapsalu_match,Nestle Müslibatoon 35g shokolaadi,Nestle,35g ,0.689999999999999946709294817992486059665679931640625,,https://coophaapsalu.ee/toode/muslibat-shok-35g/,5900020027672,Nestle müslibatoon 35g šokolaadi,Nestle,35g ,21.42999999999999971578290569595992565155029296875,,https://vandra.ecoop.ee/et/toode/22559282-nestle-muslibatoon-35g-sokolaadi,,,,coophaapsalu.ee,,,5900020027672,Cereal Partners Poland Torun-Pacific Sp.,EUR,,2025-09-17 23:55:44.52269+00,nestle müslibatoon 35g shokolaadi,nestle,35g,35g müslibatoon nestle shokolaadi,nestle müslibatoon,nestle,,,vandra.ecoop.ee,,,22559282,Cereal Partners Poland Torun-Pacific Sp. z o.o.,EUR,,2025-10-08 01:39:03.586686+00,nestle müslibatoon 35g šokolaadi,nestle,35g,35g müslibatoon nestle šokolaadi,nestle müslibatoon,nestle
medium,"block(first2,size)+fuzzy>=0.95",0.95,4744364010812,from_haapsalu_match,OA Kohviuba No.2 1kg,OA,1kg,24.989999999999998436805981327779591083526611328125,,https://coophaapsalu.ee/toode/kohviuba-n-2-oa-1kg/,4744364010812,OA Kohviuba No.1 1kg,OA,1kg,24.989999999999998436805981327779591083526611328125,,https://vandra.ecoop.ee/et/toode/22686669-oa-kohviuba-no1-1kg,,,,coophaapsalu.ee,,,4744364010812,OA Coffee OÜ,EUR,,2025-09-18 01:40:06.529333+00,oa kohviuba no.2 1kg,oa,1kg,1kg kohviuba no.2 oa,oa kohviuba,oa,,,vandra.ecoop.ee,,,22686669,OA Coffee OÜ,EUR,,2025-10-10 02:46:03.119724+00,oa kohviuba no.1 1kg,oa,1kg,1kg kohviuba no.1 oa,oa kohviuba,oa
medium,"block(first2,size)+fuzzy>=0.95",0.96,4770149204053,from_haapsalu_match,Oho hommikusöök shokolaadiga riis 500g,Oho,500g,3.649999999999999911182158029987476766109466552734375,,https://coophaapsalu.ee/toode/h-sook-shok-ga-riis-500g/,4770149204053,Oho hommikusöök 500g šokolaadiga riis,Oho,500g ,7.29999999999999982236431605997495353221893310546875,,https://vandra.ecoop.ee/et/toode/12505534-oho-hommikusook-500g-sokolaadiga-riis,,,,coophaapsalu.ee,,,4770149204053,UAB Naujasis Nevezis,EUR,,2025-09-17 23:55:44.52269+00,oho hommikusöök shokolaadiga riis 500g,oho,500g,500g hommikusöök oho riis shokolaadiga,oho hommikusöök,oho,,,vandra.ecoop.ee,,,12505534,UAB Naujasis Nevezis,EUR,,2025-10-10 02:29:33.605349+00,oho hommikusöök 500g šokolaadiga riis,oho,500g,500g hommikusöök oho riis šokolaadiga,oho hommikusöök,oho
medium,"block(first2,size)+fuzzy>=0.95",0.975609756097561,4770149213888,from_haapsalu_match,Oho Läätsekrõps 100g hapukoore ja sibula,Oho,100g ,1.75,,https://coophaapsalu.ee/toode/oho-laatsekrops-100g-hapukoore-ja-sibula/,4770149213888,Oho Läätsekrõps 100g hapukoore ja sibulaga,Oho,100g ,12.9000000000000003552713678800500929355621337890625,,https://vandra.ecoop.ee/et/toode/22993704-oho-laatsekrops-100g-hapukoore-ja-sibulaga,,,,coophaapsalu.ee,,,4770149213888,UAB Naujasis Nevezis,EUR,,2025-09-18 01:11:19.155924+00,oho läätsekrõps 100g hapukoore ja sibula,oho,100g,100g hapukoore ja läätsekrõps oho sibula,oho läätsekrõps,oho,,,vandra.ecoop.ee,,,22993704,UAB Naujasis Nevezis,EUR,,2025-10-07 13:57:27.905862+00,oho läätsekrõps 100g hapukoore ja sibulaga,oho,100g,100g hapukoore ja läätsekrõps oho sibulaga,oho läätsekrõps,oho
medium,"block(first2,size)+fuzzy>=0.95",0.9512195121951219,7613036698733,from_haapsalu_match,One Sterilcat Kiisueine 4*85g lõhe-porg,One,85g ,3.850000000000000088817841970012523233890533447265625,,https://coophaapsalu.ee/toode/one-sterilcat-kiisueine-485g-lohe-porg/,7613036698733,ONE Sterilcat Kiisueine 4*85g lõhe-porgandi,ONE,85g ,7.03000000000000024868995751603506505489349365234375,,https://vandra.ecoop.ee/et/toode/22836658-one-sterilcat-kiisueine-485g-lohe-porgandi,,,,coophaapsalu.ee,,,7613036698733,Nestle Purina,EUR,,2025-09-17 23:55:44.52269+00,one sterilcat kiisueine 4*85g lõhe-porg,one,85g,4 85g kiisueine lõhe-porg one sterilcat,one sterilcat,one,,,vandra.ecoop.ee,,,22836658,Nestle Purina,EUR,,2025-10-09 01:41:02.934098+00,one sterilcat kiisueine 4*85g lõhe-porgandi,one,85g,4 85g kiisueine lõhe-porgandi one sterilcat,one sterilcat,one
medium,"block(first2,size)+fuzzy>=0.95",0.9743589743589743,8002225650659,from_haapsalu_match,Organic Foods Kooritud tomatid 400g mahe,Organic,400g ,2.04999999999999982236431605997495353221893310546875,,https://coophaapsalu.ee/toode/koorit-tomatid-mahe-400g/,8002225650659,Organic Foods Kooritud tomat 400g mahe,Organic,400g ,5.12000000000000010658141036401502788066864013671875,,https://vandra.ecoop.ee/et/toode/22676947-organic-foods-kooritud-tomat-400g-mahe,,,,coophaapsalu.ee,,,8002225650659,Pancrazio SpA,EUR,,2025-09-17 23:36:49.060136+00,organic foods kooritud tomatid 400g mahe,organic,400g,400g foods kooritud mahe organic tomatid,organic foods,organic,,,vandra.ecoop.ee,,,22676947,Pancrazio SpA,EUR,,2025-10-12 02:34:43.585365+00,organic foods kooritud tomat 400g mahe,organic,400g,400g foods kooritud mahe organic tomat,organic foods,organic
medium,"block(first2,size)+fuzzy>=0.95",0.9629629629629629,8008857300887,from_haapsalu_match,Pasta Reggia Pasta Chifferi Rigati 500g,Pasta,500g,1.75,,https://coophaapsalu.ee/toode/pasta-reggia-pasta-chifferi-rigati-500g/,8008857300887,Pasta Reggia pasta Chifferotti Rigati 500g,Pasta,500g,3.70000000000000017763568394002504646778106689453125,,https://vandra.ecoop.ee/et/toode/22800550-pasta-reggia-pasta-chifferotti-rigati-500g,,,,coophaapsalu.ee,,,8008857300887,P.A.P. Srl,EUR,,2025-09-17 23:55:44.52269+00,pasta reggia pasta chifferi rigati 500g,pasta,500g,500g chifferi pasta pasta reggia rigati,pasta reggia,pasta,,,vandra.ecoop.ee,,,22800550,P.A.P. Srl,EUR,,2025-10-08 09:03:48.89501+00,pasta reggia pasta chifferotti rigati 500g,pasta,500g,500g chifferotti pasta pasta reggia rigati,pasta reggia,pasta
medium,"block(first2,size)+fuzzy>=0.95",0.9722222222222222,,,Philadelphia Classic toorjuust 2*200g,Philadelphia,200g,7.38999999999999968025576890795491635799407958984375,,https://coophaapsalu.ee/toode/toorj-philadelphia2200g/,4740572004759,Philadelphia Classic toorjuust 200g,Philadelphia,200g,18.449999999999999289457264239899814128875732421875,,https://vandra.ecoop.ee/et/toode/12609728-philadelphia-classic-toorjuust-200g,7622210582799,,,coophaapsalu.ee,,,4740572004759,Mondelez World Travel Retail LLC,EUR,,2025-09-18 00:16:04.752528+00,philadelphia classic toorjuust 2*200g,philadelphia,200g,2 200g classic philadelphia toorjuust,philadelphia classic,philadelphia,,,vandra.ecoop.ee,,,12609728,Mondelez World Travel Retail LLC,EUR,,2025-10-09 09:03:54.430932+00,philadelphia classic toorjuust 200g,philadelphia,200g,200g classic philadelphia toorjuust,philadelphia classic,philadelphia
medium,"block(first2,size)+fuzzy>=0.95",0.9512195121951219,4740073071113,from_haapsalu_match,Põnn 6K Köögiviljapüree 110g kanalihaga,Põnn,110g ,1.8899999999999999023003738329862244427204132080078125,,https://coophaapsalu.ee/toode/koogiv-puree-kanal-110g/,4740073071113,Põnn 6K öko köögiviljapüree 110g kanalihaga,Põnn,110g ,17.17999999999999971578290569595992565155029296875,,https://vandra.ecoop.ee/et/toode/20489552-ponn-6k-oko-koogiviljapuree-110g-kanalihaga,,,,coophaapsalu.ee,,,4740073071113,Salvest AS,EUR,,2025-09-17 22:31:20.624218+00,põnn 6k köögiviljapüree 110g kanalihaga,põnn,110g,110g 6k kanalihaga köögiviljapüree põnn,põnn 6k,põnn,,,vandra.ecoop.ee,,,20489552,Salvest AS,EUR,,2025-10-12 02:32:48.340297+00,põnn 6k öko köögiviljapüree 110g kanalihaga,põnn,110g,110g 6k kanalihaga köögiviljapüree põnn öko,põnn 6k,põnn
medium,"block(first2,size)+fuzzy>=0.95",0.9523809523809523,4740073071083,from_haapsalu_match,Põnn 6K Köögiviljapüree 110g veiselihaga,Põnn,110g ,1.8899999999999999023003738329862244427204132080078125,,https://coophaapsalu.ee/toode/koogiv-puree-veisel-110g/,4740073071083,Põnn 6K öko köögiviljapüree 110g veiselihaga,Põnn,110g ,17.17999999999999971578290569595992565155029296875,,https://vandra.ecoop.ee/et/toode/20489420-ponn-6k-oko-koogiviljapuree-110g-veiselihaga,,,,coophaapsalu.ee,,,4740073071083,Salvest AS,EUR,,2025-09-17 22:31:20.624218+00,põnn 6k köögiviljapüree 110g veiselihaga,põnn,110g,110g 6k köögiviljapüree põnn veiselihaga,põnn 6k,põnn,,,vandra.ecoop.ee,,,20489420,Salvest AS,EUR,,2025-10-12 02:32:48.340297+00,põnn 6k öko köögiviljapüree 110g veiselihaga,põnn,110g,110g 6k köögiviljapüree põnn veiselihaga öko,põnn 6k,põnn
