product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected
22246,Coop lasanjeplaadid ja kastmepulber 247g,Coop,247 g,dry_preserves,Prisma,,dry_other,dry_preserves
610069,Coop maapähklid 1 kg soolata,Coop,1 kg,dry_preserves,Prisma,,sweets_nuts_driedfruit,sweets_snacks
4408,Coop makrellifileed tomatikastmes 125 g,Coop,125 g,dry_preserves,Prisma,,dry_canned_meat_fish,dry_preserves
21078,Coop mandlijahu 80g,Coop,80 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
5672,Coop massaman karripasta 100 g,Coop,100 g,dry_preserves,Prisma,,spices_asian,world_spices
4088,Coop meresoolaga riisigaletid 100g,Coop,100 g,dry_preserves,Prisma,,drinks_beer_cider,drinks
3272,Coop müslibatoon-šokolaadi 45g,Coop,45 g,dry_preserves,Prisma,,sweets_chocolate_bars,sweets_snacks
1764,Coop müslibatoon šokolaadi-soolakaramell 45g,Coop,45 g,dry_preserves,Prisma,,sweets_chocolate_bars,sweets_snacks
2635,Coop müslibatoon šokolaadi soolakarmelli 138g,Coop,138 g,dry_preserves,Prisma,,sweets_chocolate_bars,sweets_snacks
3096,Coop naturaalsed kreeka pähklid 100g,Coop,100 g,dry_preserves,Prisma,,sweets_nuts_driedfruit,sweets_snacks
3413,Coop õhuke näkileib täisterarukkijahuga 300g,Coop,300 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
1529,Coop Õhukesed Broileriviilud 200G,Coop Õhukesed,200 g,dry_preserves,Prisma,,oils_other,sauces_oils
56061,Coop oliiviõli 500 ml,Coop,500 ml,dry_preserves,Prisma,,oils_olive,sauces_oils
7689,Coop päevalilleõli 1 l,Coop,1 l,dry_preserves,Prisma,,oils_other,sauces_oils
67249,Coop pähklibatoon datlitega 35g,Coop,35 g,dry_preserves,Prisma,,sweets_chocolate_bars,sweets_snacks
147,Coop päikesekuivatatud tomati tükid õlis 285/145g,Coop,145 g,dry_preserves,Prisma,,oils_other,sauces_oils
7143,Coop panang karripasta 100g,Coop,100 g,dry_preserves,Prisma,,spices_asian,world_spices
17672,"Coop paneeritud saidalõigud küüslaugukastmega, 300 g",Coop,300 g,dry_preserves,Prisma,,dry_other,dry_preserves
2919,"Coop paneeritud saidalõigud ürdikastmega, 300g",Coop,300 g,dry_preserves,Prisma,,dry_other,dry_preserves
9756,Coop pastaroog tomati ja mozzarellaga 155g,Coop,155 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
21889,Coop pikateraline basmatiriis kotis 4x125g,Coop,4x125 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
21298,Coop pikateraline jasmiiniriis kotis 4x125g,Coop,4x125 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
21801,Coop pikateraline riis 1kg,Coop,1 kg,dry_preserves,"Prisma, Rimi",,dry_pasta_rice,dry_preserves
21883,Coop pikateraline täisterariis 1 kg,Coop,1 kg,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
54837,Coop praadimis- ja frittimisõli 2 l,Coop,2 l,dry_preserves,Prisma,,oils_other,sauces_oils
65459,Coop pudruriis 1kg,Coop,1 kg,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
54510,Coop punane karripasta 100g,Coop,100 g,dry_preserves,Prisma,,spices_asian,world_spices
6807,Coop Rafineeritud orgaaniline päevalilleõli 500ml,Coop Rafineeritud,500 ml,dry_preserves,Prisma,,oils_other,sauces_oils
5348,Coop rafineeritud viinamarjaseemneõli 500ml,Coop,500 ml,dry_preserves,Prisma,,oils_other,sauces_oils
3444,Coop rapsiõli 2 l,Coop,2 l,dry_preserves,Prisma,,oils_other,sauces_oils
3415,Coop rapsiõli ja ekstra-väärisoliiviõli segu 1l,Coop,1 l,dry_preserves,Prisma,,oils_olive,sauces_oils
3733,Coop riisi-maisigaletid 100g,Coop,100 g,dry_preserves,Prisma,,drinks_beer_cider,drinks
22427,Coop riisinuudlid 250 g,Coop,250 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
24813,Coop riisipaber 200g,Coop,200 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
54301,"Coop riisipirukad, 360 g",Coop,360 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
3584,"Coop Riisipirukad 6 Tk, 390 G",Coop Riisipirukad,390 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
54539,"Coop riisipirukad, 720g",Coop,720 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
20281,Coop risottoriis 500g,Coop,500 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
360003,Coop röstitud ja soolata india pähklid 150g,Coop,150 g,dry_preserves,Prisma,,sweets_nuts_driedfruit,sweets_snacks
4576,Coop röstitud seesamiõli 250ml,Coop,250 ml,dry_preserves,Prisma,,oils_other,sauces_oils
563210,"Coop röstitud, soolatud pistaatsiapähklid 150 g",Coop,150 g,dry_preserves,Prisma,,sweets_nuts_driedfruit,sweets_snacks
7493,Coop sidrunimaitsega oliiviõli 250ml,Coop,250 ml,dry_preserves,Prisma,,oils_olive,sauces_oils
227143,COOP soolapähklid 500g,COOP,500 g,dry_preserves,Prisma,,sweets_nuts_driedfruit,sweets_snacks
5469,Coop spagettikastmepulber 52g,Coop,52 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
23121,Coop sushiriis 500g,Coop,500 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
20740,Coop suured hiidkrevetid kastmes 350/170g,Coop,170 g,dry_preserves,Prisma,,dry_other,dry_preserves
68272,Coop tagliatelle durumpasta 500g,Coop,500 g,dry_preserves,Prisma,,drinks_spirits,drinks
23455,Coop tagliatelle durumpasta munaga 500g,Coop,500 g,dry_preserves,Prisma,,drinks_spirits,drinks
3332,Coop täisterarukkijahust näkileib 250g,Coop,250 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
6482,Coop tako maitseainesegu 36 g,Coop,36 g,dry_preserves,Prisma,,spices_herbs_spice_mix,world_spices
587075,Coop tuhksuhkur 250g,Coop,250 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
4045,Coppelia rapsiõli 1l,Coppelia,1 l,dry_preserves,Prisma,,oils_other,sauces_oils
5135,Costa d'oro ekstra väärisoliiviõli filtreerimata 500ml,Costa,500 ml,dry_preserves,"Coop, Prisma, Selver",,oils_olive,sauces_oils
26763,Crudolio külmpressitud päevalilleõli mahe 1l,Crudolio,1 l,dry_preserves,Prisma,,oils_other,sauces_oils
2803,Dansukker demerara suhkur fairtrade 500 g,Dansukker,500 g,dry_preserves,"Coop, Prisma, Selver",,dry_flour_sugar_baking,dry_preserves
1355,Dansukker fariinsuhkur 500 g,Dansukker,500 g,dry_preserves,"Coop, Prisma, Selver",,dry_flour_sugar_baking,dry_preserves
3790,Dansukker kaneelisuhkur 330 g,Dansukker,330 g,dry_preserves,"Prisma, Selver",,dry_flour_sugar_baking,dry_preserves
3192,Dansukker karamellsuhkur pruun 500 g,Dansukker,500 g,dry_preserves,"Prisma, Selver",,sweets_candies,sweets_snacks
125998,Dansukker kõva tükksuhkur 500 g,Dansukker,500 g,dry_preserves,"Coop, Prisma, Selver",,dry_flour_sugar_baking,dry_preserves
1231,Dansukker moosisuhkur 1 kg,Dansukker,1 kg,dry_preserves,"Coop, Prisma, Selver",,dry_flour_sugar_baking,dry_preserves
3334,"Dansukker moosisuhkur mahetoode, 500 g",Dansukker,500 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
155094,Dansukker ökoloogiline peedisuhkur 750g,Dansukker,750 g,dry_preserves,"Coop, Prisma",,dry_flour_sugar_baking,dry_preserves
23637,Dansukker pärlsuhkur 500 g,Dansukker,500 g,dry_preserves,"Coop, Prisma",,dry_flour_sugar_baking,dry_preserves
1952,Dansukker pruun roosuhkur 750 g,Dansukker,750 g,dry_preserves,"Coop, Prisma, Selver",,dry_flour_sugar_baking,dry_preserves
3417,Dansukker Siro peensuhkur 1 kg,Dansukker Siro,1 kg,dry_preserves,"Coop, Prisma, Selver",,dry_flour_sugar_baking,dry_preserves
276,Dansukker suhkur 1 kg,Dansukker,1 kg,dry_preserves,"Prisma, Rimi, Selver",,dry_flour_sugar_baking,dry_preserves
1209,Dansukker suhkur 1 kg mahe,Dansukker,1 kg,dry_preserves,"Coop, Prisma, Selver",,dry_flour_sugar_baking,dry_preserves
137976,"Dansukker tarretisesuhkur, 350 g",Dansukker,350 g,dry_preserves,"Coop, Prisma",,dry_flour_sugar_baking,dry_preserves
4364,Dansukker tuhksuhkur 500 g,Dansukker,500 g,dry_preserves,"Coop, Prisma, Rimi, Selver",,dry_flour_sugar_baking,dry_preserves
1266,Dansukker tume tükksuhkur fairtrade 500 g,Dansukker,500 g,dry_preserves,"Coop, Prisma, Selver",,dry_flour_sugar_baking,dry_preserves
6450,Dava oliiviõli sprei 200ml,Dava,200 ml,dry_preserves,"Coop, Prisma, Selver",,oils_olive,sauces_oils
4044,Dava rapsiõli sprei 200ml,Dava,200 ml,dry_preserves,"Coop, Prisma, Selver",,oils_other,sauces_oils
3840,Dava rapsiõli sprei küüslaugu 200ml,Dava,200 ml,dry_preserves,"Coop, Prisma, Selver",,oils_other,sauces_oils
2849,Dava rapsiõli sprei sidruni 200ml,Dava,200 ml,dry_preserves,"Coop, Prisma, Selver",,oils_other,sauces_oils
27950,Dava spreiõli kuumaõhu fritüürile 200 ml,Dava,200 ml,dry_preserves,"Coop, Prisma, Selver",,oils_other,sauces_oils
23541,Delverde durumjahupasta tagliatelle 250 g,Delverde,250 g,dry_preserves,Prisma,,drinks_spirits,drinks
285,Diamant valge suhkur 1 kg OSTUPIIRANG 10 PAKKI,Diamant,1 kg,dry_preserves,"Coop, Prisma",,dry_flour_sugar_baking,dry_preserves
29223,Dr. Nature riisigaletid 120 g,Dr. Nature,120 g,dry_preserves,Prisma,,drinks_beer_cider,drinks
66773,"Dr.Oetker mandliõli, 30 ml",Dr.Oetker,30 ml,dry_preserves,Prisma,,oils_other,sauces_oils
24976,DUMLE Snacks kommikott 100g,DUMLE Snacks,100 g,dry_preserves,"Coop, Prisma, Selver",,sweets_candies,sweets_snacks
52390,DUMLE Snacks Mint kommikott 100g,DUMLE Snacks,100 g,dry_preserves,"Prisma, Selver",,sweets_candies,sweets_snacks
13875,Duši- ja vanniõli 250ml,Duši-,250 ml,dry_preserves,Prisma,,oils_other,sauces_oils
53176,"Eestimaine broileripooltiib, TALLEGG, 400 g",Eestimaine,400 g,dry_preserves,"Coop, Prisma, Rimi, Selver",,oils_other,sauces_oils
7586,"Eestimaine broileritiib, TALLEGG, kg",Eestimaine,,dry_preserves,"Prisma, Rimi, Selver",,oils_other,sauces_oils
8108,"Eestimaine broiler, TALLEGG, kg","Broiler,",,dry_preserves,"Barbora, Maxima, Prisma, Rimi, Selver",,oils_other,sauces_oils
11351,"Eleplant taimne vedel rapsiõlitoode, 500 ml",Eleplant,500 ml,dry_preserves,Prisma,,oils_other,sauces_oils
2821,Elyzee premium valge suhkur 5g*50tk,Elyzee,5 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
21882,"Emco gluteenivaba pähklibatoon mandlite ja pistaatsiapähklitega, pooleldi kaetud tumeda šokolaadiga 35g",Emco,35 g,dry_preserves,"Prisma, Selver",,sweets_chocolate_bars,sweets_snacks
18755,"Energia datlibatoon GOOD CALORIES maapähklitega, 35g",Energia,35 g,dry_preserves,Prisma,,sweets_chocolate_bars,sweets_snacks
29849,Erlandia Moosipirukas Õlis 2tk. 160 G,Erlandia Moosipirukas,160 G,dry_preserves,Prisma,,oils_other,sauces_oils
13028,Essie küüneõli On-a-Roll aprikoos,Essie,,dry_preserves,Prisma,,oils_other,sauces_oils
20709,Fazer gluteenivaba jahusegu 500 g,Fazer,500 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
68212,Fazer pannkoogijahusegu 150 g gluteenivaba,Fazer,150 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
64925,"Felicia Bio mahepasta punasest läätsest, gluteenivaba 250 g",Felicia Bio,250 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
65430,"Felicia penne pasta tatrajahust 250 g, gluteenivaba mahetoode",Felicia,250 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
21396,Felicia Risoni ökoloogiline gluteenivaba kikerhernepasta 250 g,Felicia Risoni,250 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
6843,Felix pastakaste 500 g,Felix,500 g,dry_preserves,"Coop, Prisma, Selver",,dry_pasta_rice,dry_preserves
7829,"Filippo Berio oliiviõli 750ml, klaaspudel",Filippo Berio,750 ml,dry_preserves,Prisma,,oils_olive,sauces_oils
108670,Filos original väärisoliiviõli 500ml,Filos,500 ml,dry_preserves,Prisma,,drinks_spirits,drinks
65856,Filos orzo terapasta 500 g,Filos,500 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
410475,Fingies Cheddar Jalopenos Dipikastmega 250 G,Fingies Cheddar,250 g,dry_preserves,Prisma,,dry_other,dry_preserves
411086,Fingies Mozzarella-Pulgad Dipikastmega 250 G,Fingies Mozzarella-Pulgad,250 g,dry_preserves,Prisma,,dry_other,dry_preserves
5873,"Fit Broileri minutipihv Caesari marinaadis, TALLEGG, 350 g",Fit! Broileririnnafileest,350 g,dry_preserves,"Prisma, Selver",,sauces_marinades,sauces_oils
55283,"FIT! Minifrikadellid broileririnnafileest, 400 g",FIT! Minifrikadellid,400 g,dry_preserves,"Coop, Prisma, Selver",,oils_other,sauces_oils
1734,Foodin Collagen proteiinibatoon india pähklite ja vaniljaga 50g,Foodin Collagen,50 g,dry_preserves,Prisma,,sweets_chocolate_bars,sweets_snacks
48807,"Friggs riisigaletid soolata mahe, 130 g",Friggs,130 g,dry_preserves,Prisma,,drinks_beer_cider,drinks
28503,"Friggs vähesoolased riisivahvlid 130 g, gluteenivaba, mahe",Friggs,130 g,dry_preserves,Prisma,,sweets_waffles_cakes,sweets_snacks
20190,Germund kooritud Hiina maapähklid 200 g,Germund,200 g,dry_preserves,Prisma,,sweets_nuts_driedfruit,sweets_snacks
1616,Germund metsapähklid 200 g,Germund,200 g,dry_preserves,Prisma,,sweets_nuts_driedfruit,sweets_snacks
2158,Germund Premium jõhvika-pähklite segu 200g,Germund Premium,200 g,dry_preserves,Prisma,,sweets_nuts_driedfruit,sweets_snacks
23088,Germund Premium Kreeka pähklid 200 g,Germund Premium,200 g,dry_preserves,"Coop, Prisma, Selver",,sweets_nuts_driedfruit,sweets_snacks
22799,Germund Premium pähklite segu 170g,Germund Premium,170 g,dry_preserves,Prisma,,sweets_nuts_driedfruit,sweets_snacks
1907,Germund röstitud soolapähklid 200 g,Germund,200 g,dry_preserves,"Coop, Prisma, Selver",,sweets_nuts_driedfruit,sweets_snacks
141903,Gloria kanepiõli 250 ml,Gloria,250 ml,dry_preserves,"Coop, Prisma",,oils_other,sauces_oils
7295,Gloria kreeka pähkli õli 500 ml,Gloria,500 ml,dry_preserves,"Coop, Prisma",,oils_other,sauces_oils
8284,Gloria päevalilleõli rafineerimata 750 ml,Gloria,750 ml,dry_preserves,Prisma,,oils_other,sauces_oils
6268,Gloria seesamiõli rafineerimata 500 lm,Gloria,,dry_preserves,"Coop, Prisma",,oils_other,sauces_oils
56844,Goccia d'oro oliivijääkõli 1 l,Goccia,1 l,dry_preserves,"Coop, Prisma, Selver",,oils_other,sauces_oils
68853,"Gohar 1121 aurutatud basmatiriis, 1 kg",Gohar,1 kg,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
21033,"Gohar 1121 aurutatud basmatiriis, 5 kg",Gohar,5 kg,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
106333,"Gohar 1121 Royal basmatiriis, 1 kg",Gohar,1 kg,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
1761,Golden Star vanillisuhkur 100 g,Golden Star,100 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
18942,GO ON Protein Crisp maapähkli-karamelli proteiinibatoon 50g,GO ON,50 g,dry_preserves,Prisma,,sweets_chocolate_bars,sweets_snacks
103032,Gouda kreekapähkli 250g,Gouda,250 g,dry_preserves,Prisma,,dry_other,dry_preserves
65840,Granarolo munapasta fettuccine 250 g,Granarolo,250 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
23870,Granarolo munapasta sorpresine 250g,Granarolo,250 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
65427,Granarolo munapasta tagliatelle 250g,Granarolo,250 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
1789,Green tomatipasta 28-30% 400g,Green,400 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
6982,"Grillbroiler, kg","Grillbroiler,",,dry_preserves,Prisma,,oils_other,sauces_oils
177,"Grillitud broileri pooltiivad punase veini marinaadis, kg",Grillitud,,dry_preserves,Prisma,,drinks_wine,drinks
16721,Habemeõli Barber Club 30 ml,Habemeõli Barber,30 ml,dry_preserves,Prisma,,oils_other,sauces_oils
15112,Habemeõli metsalõhnaline 30ml,Habemeõli,30 ml,dry_preserves,Prisma,,oils_other,sauces_oils
273328,"Hartwall Jaffa Ananass suhkuruvaba karastusjook 1,5l",Hartwall Jaffa,1.5 l,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
146,"Haugifilee, jahutatud, kg","Haugifilee,",,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
128498,"Haug, roogitud, jahutatud, kg","Haug,",,dry_preserves,"Prisma, Rimi",,dry_flour_sugar_baking,dry_preserves
45420,Havana Club Cuban Spiced Rum piiritusjook 35%vol 700ml,Havana Club,700 ml,dry_preserves,"Prisma, Selver",,drinks_spirits,drinks
72898,"Heinz aedoad tomatikastmes, 415g",Heinz,415 g,dry_preserves,"Prisma, Rimi, Selver",,dry_groats_beans,dry_preserves
7775,Heinz hp sauce maitsekaste 255 g,Heinz,255 g,dry_preserves,Prisma,,dry_other,dry_preserves
20047,Helen riisihelbed 500 g,Helen,500 g,dry_preserves,"Coop, Prisma, Rimi, Selver",,dry_pasta_rice,dry_preserves
22411,Herkku Lumache rigate durum pasta,Herkku Lumache,,dry_preserves,Prisma,,drinks_spirits,drinks
23862,Herkku Spaghetti alla chitarra pasta 500g,Herkku Spaghetti,500 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
130265,Herkuless riisihelbepuder mustika ja koorega 40g,Herkuless,40 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
28599,"HiPP müslibatoon beebiküpsise õuna ja vaniljega ÖKO alates 1-eluaastast, 20 g",HiPP,20 g,dry_preserves,"Coop, Prisma",,baby_other,baby
30731,"HiPP Müslibatoon krõbe kaer õuna ja virsikuga ÖKO alates 1-eluaastast, 20g",HiPP Müslibatoon,20 g,dry_preserves,"Coop, Prisma",,sweets_chocolate_bars,sweets_snacks
29288,"Hipp mustika riisivahlid 30 g, öko, alates 8-elukuust",Hipp,30 g,dry_preserves,"Prisma, Rimi",,dry_pasta_rice,dry_preserves
64472,Hipp ökoloogiline pasta bolognese 15k+ 250g,Hipp,250 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
44479,"Hipp Pasta Bolognese mahe, 220g, alates 12-elukuust",Hipp Pasta,220 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
28826,Hipp vaarika riisivahvlid BIO 30 g 8k,Hipp,30 g,dry_preserves,"Prisma, Rimi",,sweets_waffles_cakes,sweets_snacks
130184,Hungry chef pannkoogijahusegu 350 g,Hungry,350 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
3071,"Huntahven roogitud, jahutatud",Huntahven,,dry_preserves,Prisma,,fish_other,meat_fish
19883,Il molino panna cotta karamellikastmega 90g,Il,90 g,dry_preserves,Prisma,,sweets_candies,sweets_snacks
20217,Its us kikerhernepasta fusilli 250g,Its,250 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
65254,Jahu-jaan öko nisujahu (täistera) 750 g,Jahu-jaan,750 g,dry_preserves,"Prisma, Rimi",,dry_flour_sugar_baking,dry_preserves
23913,Jahu-jaan öko odrahelbed 500 g,Jahu-jaan,500 g,dry_preserves,"Prisma, Rimi, Selver",,dry_cereals_muesli,dry_preserves
20431,Jahu-jaan öko rukkihelbed 500g,Jahu-jaan,500 g,dry_preserves,"Prisma, Rimi",,dry_cereals_muesli,dry_preserves
129976,Jahu-jaan öko rukkijahu (täistera) 750 g,Jahu-jaan,750 g,dry_preserves,"Prisma, Rimi",,dry_flour_sugar_baking,dry_preserves
65300,Jahu-jaan öko rukkilinnase jahu 500 g,Jahu-jaan,500 g,dry_preserves,"Prisma, Rimi, Selver",,dry_flour_sugar_baking,dry_preserves
66369,Jahu-jaan öko toortatrajahu 750 g,Jahu-jaan,750 g,dry_preserves,"Prisma, Selver",,dry_flour_sugar_baking,dry_preserves
20767,Jahu-jaan öko toortatratang 750 g,Jahu-jaan,750 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
21782,Japanese choice poke riis 500g,Japanese,500 g,dry_preserves,"Coop, Prisma",,dry_pasta_rice,dry_preserves
22306,Japanese choice sushi riis 500g,Japanese,500 g,dry_preserves,"Prisma, Selver",,dry_pasta_rice,dry_preserves
