product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected
15866,Juuksepasta texture clay 100ml,Juuksepasta,100 ml,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
1117,Kabanossipirukas tomatikastmega,Kabanossipirukas,,dry_preserves,Prisma,,dry_other,dry_preserves
127136,Kalev Pähklibatoon Tumedas Šokolaadis 40 g,Kalev Pähklibatoon,40 g,dry_preserves,"Coop, Prisma, Rimi, Selver",,drinks_beer_cider,drinks
127131,Kalev pähkli-marjabatoon tumeda šokolaadiga 42 g,Kalev,42 g,dry_preserves,"Coop, Prisma, Selver",,drinks_beer_cider,drinks
127132,Kalev pähkli-seemnebatoon tumeda šokolaadiga 40 g,Kalev,40 g,dry_preserves,"Coop, Prisma, Rimi, Selver",,drinks_beer_cider,drinks
5783,Kalev tume šokolaad tervete metspähklitega 100g,Kalev,100 g,dry_preserves,"Coop, Prisma, Rimi, Selver",,drinks_beer_cider,drinks
2824,Kalew extra light oliiviõli 500ml,Kalew,500 ml,dry_preserves,"Coop, Prisma, Rimi, Selver",,drinks_beer_cider,drinks
2543,Kalew Extra väärisoliiviõli 500ml,Kalew Extra,500 ml,dry_preserves,"Coop, Prisma, Selver",,drinks_beer_cider,drinks
6337,Kalew Küpsetusõli 1 l,Kalew Küpsetusõli,1 l,dry_preserves,"Coop, Prisma, Rimi, Selver",,drinks_beer_cider,drinks
2572,Kalew nisujahu t-405 1 kg,Kalew,1 kg,dry_preserves,"Coop, Prisma, Rimi, Selver",,drinks_beer_cider,drinks
2423,Kalew nisujahu t-405 2 kg,Kalew,2 kg,dry_preserves,"Coop, Prisma, Rimi, Selver",,drinks_beer_cider,drinks
2170,Kalew nisujahu t-550 1 kg,Kalew,1 kg,dry_preserves,"Coop, Prisma, Rimi, Selver",,drinks_beer_cider,drinks
2061,Kalew nisujahu t-550 2 kg,Kalew,2 kg,dry_preserves,"Coop, Prisma, Rimi, Selver",,drinks_beer_cider,drinks
7551,Kalew päevalilleõli 1l,Kalew,1 l,dry_preserves,"Coop, Prisma",,drinks_beer_cider,drinks
2313,Kalew rapsiõli 1 l,Kalew,1 l,dry_preserves,"Coop, Prisma, Rimi, Selver",,drinks_beer_cider,drinks
3181,Kalew rapsiõli 5l,Kalew,5 l,dry_preserves,Prisma,,drinks_beer_cider,drinks
561462,Kapten Grant sardiinid õlis 240g,Kapten Grant,240 g,dry_preserves,Prisma,,oils_other,sauces_oils
124174,Kapten Grant skumbria tomatikastmes 240 g,Kapten Grant,240 g,dry_preserves,"Coop, Prisma, Selver",,dry_other,dry_preserves
125352,Kapten Grant sprotid õlis 240g,Kapten Grant,240 g,dry_preserves,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,oils_other,sauces_oils
1899,"Karbid sinimere, valgeveinikastmes 454 g",Karbid,454 g,dry_preserves,Prisma,,drinks_wine,drinks
609544,"Kariniemen Broileritiivad, Maitsestatud 700G","Kariniemen Broileritiivad,",700 g,dry_preserves,Prisma,,oils_other,sauces_oils
276113,Kariniemi broileri meetiivad 700G,Kariniemi,700 g,dry_preserves,Prisma,,oils_other,sauces_oils
107915,KEIJU 3-õli rapsiõlimargariin 60% 400G,KEIJU,400 g,dry_preserves,Prisma,,oils_other,sauces_oils
10532,"Keiju kaera ja rapsiõliga margariin 60%, 400 g",Keiju,400 g,dry_preserves,Prisma,,oils_other,sauces_oils
2226,King of Spice kakaopulber 100 gr 10-12%,King,,dry_preserves,Prisma,,dry_other,dry_preserves
70500,King of Spices Vanillisuhkur 500 g,King,500 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
23889,Kinnusen mylly rukkijahu 2 kg,Kinnusen,2 kg,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
54725,"Kitchen joy panang-karribroiler jasmiiniriisiga, 350 g",Kitchen,350 g,dry_preserves,Prisma,,oils_other,sauces_oils
26297,Knorr 3 pipra kuivkastme segu 3x32g,Knorr,3x32 g,dry_preserves,Prisma,,sauces_other,sauces_oils
4133,"Knorr Fond „du Chef” vedel seene-maitseainesegu, portsjonitena 4 x 28 g",Knorr Fond,4x28 g,dry_preserves,Prisma,,spices_herbs_spice_mix,world_spices
24205,"Knorr karrikastme pulber, 3x24 g",Knorr,3x24 g,dry_preserves,Prisma,,sauces_other,sauces_oils
6550,Knorr koore kuivkastme segu 3x32g,Knorr,3x32 g,dry_preserves,Prisma,,sauces_other,sauces_oils
2140,Knorr kukeseenesupp pastaga 13 g,Knorr,13 g,dry_preserves,"Coop, Prisma",,dry_soups_noodles,dry_preserves
24874,"Knorr, rohelise pipra kastme koostisained, 3 × 22 g","Knorr,",3x22 g,dry_preserves,Prisma,,dry_other,dry_preserves
6996,"Knorr seenekastme pulber, 3x36 g",Knorr,3x36 g,dry_preserves,Prisma,,sauces_other,sauces_oils
17441,Knorr tomatisupp pastaga 19g,Knorr,19 g,dry_preserves,"Coop, Prisma",,dry_soups_noodles,dry_preserves
2234,"Koha, jahutatud, roogitud, kg","Koha,",,dry_preserves,Prisma,,fish_other,meat_fish
11636,"Köögikaste päevalilleõli ja sojaga, 250 ml",Köögikaste,250 ml,dry_preserves,Prisma,,oils_other,sauces_oils
2963,Kotanyi vaniljesuhkur 15 g,Kotanyi,15 g,dry_preserves,"Prisma, Rimi, Selver",,dry_flour_sugar_baking,dry_preserves
491423,Kotimaista Broileri Rinnafileeribad 300G,Kotimaista Broileri,300 g,dry_preserves,Prisma,,oils_other,sauces_oils
20196,"Kotimaista jahusegu 1 kg, gluteenivaba",Kotimaista,1 kg,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
20374,"Kotimaista kaerajahu 500 g, gluteenivaba",Kotimaista,500 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
89049,Kotimaista kuklijahu 2 kg,Kotimaista,2 kg,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
3666,Kotimaista külmpressitud rüpsiõli 450 ml,Kotimaista,450 ml,dry_preserves,Prisma,,oils_other,sauces_oils
3791,Kotimaista külmpressitud rüpsiõli 500 ml,Kotimaista,500 ml,dry_preserves,Prisma,,oils_other,sauces_oils
160900,Kotimaista külmpressitud rüpsiõli sidruniga 250 ml,Kotimaista,250 ml,dry_preserves,Prisma,,oils_other,sauces_oils
54390,Kotimaista laktoosivaba maasikamaitseline koorejäätis maasikakastmega (10%) 1l,Kotimaista,1 l,dry_preserves,Prisma,,frozen_food_other,frozen_food
7623,"Kotimaista Marineeritud Broilerikoivad, Kg",Kotimaista Marineeritud,,dry_preserves,Prisma,,oils_other,sauces_oils
21416,"Kotimaista müsli, 1 kg",Kotimaista,1 kg,dry_preserves,Prisma,,dry_cereals_muesli,dry_preserves
7009,"Kotimaista nisujahu 1 kg, organic",Kotimaista,1 kg,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
3740,Kotimaista nisujahu 2 kg,Kotimaista,2 kg,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
20332,Kotimaista nisujahu jahuparandajaga 2 kg,Kotimaista,2 kg,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
1502,Kotimaista Riisipuder 300 G,Kotimaista Riisipuder,300 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
3386,"Kotimaista rosmariini ja oliivõliga maitsestatud koorega kartulisektorrid, 450 g",Kotimaista,450 g,dry_preserves,Prisma,,oils_other,sauces_oils
22253,Kotimaista rukkijahu 1 kg,Kotimaista,1 kg,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
20328,Kotimaista sepikujahu 2 kg,Kotimaista,2 kg,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
20912,Kotletid kartulipüree ja punase kastmega 400 g,Kotletid,400 g,dry_preserves,"Coop, Prisma, Rimi",,dry_other,dry_preserves
134696,Krüger pähklikreem 400 g,Krüger,400 g,dry_preserves,"Coop, Prisma",,dry_other,dry_preserves
107382,Kubja supimaitseaine kubija ürditalu 30 g,Kubja,30 g,dry_preserves,Prisma,,spices_herbs_spice_mix,world_spices
7844,Kucharek maitseainetesegu 500gr,Kucharek,,dry_preserves,Prisma,,spices_herbs_spice_mix,world_spices
70714,Kuivatatud mango viilud 200g Pähklinäpp,Kuivatatud,200 g,dry_preserves,"Coop, Prisma, Selver",,dry_other,dry_preserves
144,"Kuldmerikoger, roogitud, jahutatud, kg","Kuldmerikoger,",,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
49037,Kupiec Fitos riisi-ja maisivahvlid iirisega 140g,Kupiec Fitos,140 g,dry_preserves,Prisma,,sweets_waffles_cakes,sweets_snacks
137987,Kupiec riisivahvlid seesami õhukesed 90 g,Kupiec,90 g,dry_preserves,Prisma,,sweets_waffles_cakes,sweets_snacks
46574,Lame Leib Täisterajahu Lavash 120 G,Lame Leib,120 g,dry_preserves,"Prisma, Rimi, Selver",,dry_flour_sugar_baking,dry_preserves
5816,Lao gan ma tšilliõli krõbeda sibulaga 210g,Lao,210 g,dry_preserves,"Coop, Prisma, Selver",,oils_other,sauces_oils
1263,"Latikas roogitud, jahutatud",Latikas,,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
1755,Leibur Juuretisega Burgerikukkel Täisterajahuga,Leibur Juuretisega,,dry_preserves,"Coop, Prisma, Selver",,dry_flour_sugar_baking,dry_preserves
29792,Leibur Röst 100% Rukkijahu 550 G,Leibur Röst,550 g,dry_preserves,"Barbora, Maxima, Prisma, Rimi, Selver",,dry_flour_sugar_baking,dry_preserves
47089,Leibur Saib 100% Rukkijahust 370 G,Leibur Saib,370 g,dry_preserves,"Coop, Prisma, Rimi",,dry_flour_sugar_baking,dry_preserves
187,"Lestafilee n-ta, jahutatud",Lestafilee,,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
1626,"Ligouri, spiraalpasta fusilli, 500 g","Ligouri,",500 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
66802,"Liguori Pasta di Gragnano I.G.P. rigatoni nr 46, 500 g",Liguori Pasta,500 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
21463,Linda nisujahu T550 1 kg,Linda,1 kg,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
1300,Linda nisujahu T550 2 kg,Linda,2 kg,dry_preserves,"Prisma, Selver",,dry_flour_sugar_baking,dry_preserves
19717,Linda pikateraline riis 4x100g,Linda,4x100 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
22131,Linda sõmer riis 4*100g,Linda,100 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
30315,"Loodusvägi öko riisivahvel tumeda šokolaadi 100 g, gluteenivaba",Loodusvägi,100 g,dry_preserves,Prisma,,sweets_chocolate_bars,sweets_snacks
68894,"Loodusvägi täistera riis, mahe, 500 g",Loodusvägi,500 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
12990,Lumene Lip Glow huuleõli 1 Sugar 10ml,Lumene Lip,10 ml,dry_preserves,Prisma,,oils_other,sauces_oils
1944,Macedonian seesami snack 100 g,Macedonian,100 g,dry_preserves,Prisma,,dry_other,dry_preserves
1837,Maggi kastmepulber pastale spaghetti bolognese idea 47 g,Maggi,47 g,dry_preserves,"Coop, Prisma, Selver",,drinks_syrups_powders,drinks
8386,Maggi mix spagettikastme koostisosad 64g,Maggi,64 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
41117,"Mahe broileri koib, kg",Mahe,,dry_preserves,Prisma,,oils_other,sauces_oils
138737,"Mahe broileri rinnafilee, kg",Mahe,,dry_preserves,Prisma,,oils_other,sauces_oils
5844,"Mahe broileri tiib, kg",Mahe,,dry_preserves,Prisma,,oils_other,sauces_oils
131734,Maizena valge kastmepulber 250 g,Maizena,250 g,dry_preserves,Prisma,,dry_other,dry_preserves
68752,"Makedoonia tahiini seesamipasta, 300g",Makedoonia,300 g,dry_preserves,"Coop, Prisma, Rimi, Selver",,dry_pasta_rice,dry_preserves
78249,Maksirevetid tšillimaitselises õlis 320 g,Maksirevetid,320 g,dry_preserves,Prisma,,oils_other,sauces_oils
296,Maks ja Moorits Broileri Poolkoivad Klassik.Marin.600G,Maks,600 g,dry_preserves,"Prisma, Rimi",,oils_other,sauces_oils
123854,Maks ja Moorits Classic Super Snack 85 G,Maks,85 g,dry_preserves,"Coop, Prisma, Selver",,dry_other,dry_preserves
3356,Mamma Pasta Singi-Koorekastmes 300 G,Mamma Pasta,300 g,dry_preserves,"Coop, Prisma",,dry_pasta_rice,dry_preserves
3852,Mamma Riisipuder 300G,Mamma Riisipuder,300 g,dry_preserves,"Barbora, Coop, Maxima, Prisma, Rimi",,dry_pasta_rice,dry_preserves
509997,Männiriisikas soolatud 500g,Männiriisikas,500 g,dry_preserves,Prisma,,dry_other,dry_preserves
4441,Ma&orits Broileri Pooltiivad Teriyaki-Chilli 600,Ma&orits Broileri,600 g,dry_preserves,"Coop, Prisma, Selver",,oils_other,sauces_oils
5966,Ma&orits Parmigiano Reggiano Cheese Super Snack 8,Ma&orits Parmigiano,85 g,dry_preserves,"Coop, Prisma, Selver",,dry_other,dry_preserves
54137,Ma&orits Snack Sticks Tradit.85G,Ma&orits Snack,85 g,dry_preserves,"Coop, Prisma",,dry_other,dry_preserves
2042,Marineeritud kuuseriisikas 450 g,Marineeritud,450 g,dry_preserves,"Prisma, Selver",,dry_other,dry_preserves
346640,Marineeritud männiriisikas 500 g,Marineeritud,500 g,dry_preserves,Prisma,,dry_other,dry_preserves
4375,Marmiton India pähklitega halvaa 100 g,Marmiton India,100 g,dry_preserves,"Coop, Prisma, Rimi, Selver",,dry_other,dry_preserves
1347,Marmiton soolakaramellimaitseline halvaa pekaanipähklitega 150g,Marmiton,150 g,dry_preserves,Prisma,,sweets_candies,sweets_snacks
46073,Marta Pagar Kapsapirukas Õlis 2x85 G,Marta Pagar,2x85 g,dry_preserves,Prisma,,oils_other,sauces_oils
51690,Marta Pagar Õuna-kaneeli pirukas õlis 2x70 g,Marta Pagar,2x70 g,dry_preserves,Prisma,,oils_other,sauces_oils
48227,Marta Pagar Singi-Riisipirukas Õlis 140 G,Marta Pagar,140 g,dry_preserves,Prisma,,oils_other,sauces_oils
495758,Marwi Mereandide Kokteil Õlis Tomat-Tšilli 1Kg,Marwi Mereandide,1 kg,dry_preserves,Prisma,,oils_other,sauces_oils
18070,MCT-õli 500ml,MCT-õli,500 ml,dry_preserves,Prisma,,oils_other,sauces_oils
32716,Mee BBQ broileripooltiivad 400g,Mee BBQ,400 g,dry_preserves,Prisma,,oils_other,sauces_oils
27902,Meira broilerimaitseaine 100 g,Meira,100 g,dry_preserves,Prisma,,oils_other,sauces_oils
27197,"Meira india maitseainesegu 0% soola, 28 g",Meira,28 g,dry_preserves,"Prisma, Selver",,spices_basic_salt_pepper,world_spices
26379,Meira kartulimaitseaine 120 g,Meira,120 g,dry_preserves,Prisma,,spices_herbs_spice_mix,world_spices
5030,Meira piparkoogimaitseaine 24g,Meira,24 g,dry_preserves,Prisma,,spices_basic_salt_pepper,world_spices
2091,Meira pitsamaitseaine 10 g,Meira,10 g,dry_preserves,Prisma,,spices_herbs_spice_mix,world_spices
3837,Meira vanilliinsuhkur 100g,Meira,100 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
562759,Meira vanillisuhkur 40g,Meira,40 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
4413,Meira vanillisuhkur 85 g,Meira,85 g,dry_preserves,"Prisma, Rimi, Selver",,dry_flour_sugar_baking,dry_preserves
23179,Melissa laste pasta minions 500 g,Melissa,500 g,dry_preserves,"Prisma, Selver",,dry_pasta_rice,dry_preserves
21306,Melissa laste pasta peppa pig 500 g,Melissa,500 g,dry_preserves,"Prisma, Selver",,dry_pasta_rice,dry_preserves
3142,Melissa primo gusto tomatipasta tuubis 130g,Melissa,130 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
2575,Melissa tomatipasta tomatera 500g,Melissa,500 g,dry_preserves,"Coop, Prisma, Selver",,dry_pasta_rice,dry_preserves
109875,Memmas Knossos väärisoliiviõli 500 ml,Memmas Knossos,500 ml,dry_preserves,Prisma,,oils_olive,sauces_oils
1090,MINI RUKKI RIISIPIRUKAS 6 TK PAKK,MINI RUKKI,6 pcs,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
268,Minu kilu tomatikastmes 240 g,Minu,240 g,dry_preserves,"Coop, Prisma",,dry_other,dry_preserves
7337,"Minu päevalilleõli 1,0l",Minu,1.0 l,dry_preserves,"Prisma, Selver",,oils_other,sauces_oils
68351,Minu pikateraline riis 1 kg,Minu,1 kg,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
20234,Minu pudruriis 1kg,Minu,1 kg,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
1866,Minu sprotid õlis 240 g,Minu,240 g,dry_preserves,"Coop, Prisma",,oils_other,sauces_oils
1822,Miyata riisiäädikas 150 ml,Miyata,150 ml,dry_preserves,Prisma,,oils_vinegar,sauces_oils
7322,Miyata sushi riisiäädikas 150 ml,Miyata,150 ml,dry_preserves,Prisma,,oils_vinegar,sauces_oils
23660,"Mogyi india pähklid, röst, sool 70g",Mogyi,70 g,dry_preserves,"Coop, Prisma, Selver",,sweets_nuts_driedfruit,sweets_snacks
53233,Moilas free from porgandikukkel 5tk,Moilas,5 pcs,dry_preserves,Prisma,,oils_other,sauces_oils
2488,Moilas gluteenivaba ciabatta 200 g,Moilas,200 g,dry_preserves,Prisma,,oils_other,sauces_oils
134596,M& pähklitega kommid 200 g,M&,200 g,dry_preserves,"Prisma, Rimi, Selver",,sweets_candies,sweets_snacks
16844,Mua värvimuutev õli huultele ja põsele,Mua,,dry_preserves,Prisma,,oils_other,sauces_oils
5272,Müslibatoonid šokolaadi ja banaani 150 g 6-pakk,Müslibatoonid,150 g,dry_preserves,Selver,,sweets_chocolate_bars,sweets_snacks
3025,Müslibatoon jõhvika 50 g,Müslibatoon,50 g,dry_preserves,Prisma,,sweets_chocolate_bars,sweets_snacks
2784,Müslibatoon maapähkli 6 x 25 g,Müslibatoon,6x25 g,dry_preserves,Prisma,,sweets_chocolate_bars,sweets_snacks
18880,"Muuti Öko Banaani-virsiku-mangopüree riisivalguga 110 g, alates 12-elukuust",Muuti Öko,110 g,dry_preserves,"Coop, Prisma, Rimi",,dry_pasta_rice,dry_preserves
23480,Myllärin gluteenivaba jahusegu hapuleiva valmistamiseks 500 g,Myllärin,500 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
23450,Myllärin gluteenivaba pitsajahu 500 g,Myllärin,500 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
23244,Myllärin mahetäisteranisujahu 1 kg,Myllärin,1 kg,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
2012,Myllyn Paras Emännän pooljäme nisujahu 2 kg,Myllyn Paras,2 kg,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
21248,Myllyn Paras erinisujahu 1 kg,Myllyn Paras,1 kg,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
2734,Myllyn Paras karamellipannkoogijahu 250 g,Myllyn Paras,250 g,dry_preserves,Prisma,,sweets_candies,sweets_snacks
22601,Myllyn Paras odrajahu 1 kg,Myllyn Paras,1 kg,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
2121,Myllyn Paras pannkoogi- ja vahvlijahu 250 g,Myllyn Paras,250 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
3961,Myllyn paras pasta sarveke 400 g,Myllyn,400 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
19792,Myllyn Paras perenaise täistera kaerajahu 1 kg,Myllyn Paras,1 kg,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
4203,Nestle müslibatoon maasika 35g,Nestle,35 g,dry_preserves,"Coop, Prisma, Rimi, Selver",,sweets_chocolate_bars,sweets_snacks
3048,Nick's Almond maapähklibatoon 40g,Nick's Almond,40 g,dry_preserves,"Prisma, Rimi, Selver",,sweets_chocolate_bars,sweets_snacks
612898,"Nogel Mahe raudne riisipuder ploomi ja pirniga, 190 g",Nogel Mahe,190 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
6146,Nõo Sea Välisfilee Jahutatud 1 Kg,Nõo Sea,1 kg,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
577819,Nutella pähklikreem 350 g,Nutella,350 g,dry_preserves,Prisma,,dry_other,dry_preserves
1981,"Nutella pähklikreem, 630g",Nutella,630 g,dry_preserves,Prisma,,dry_other,dry_preserves
131656,Nuts about nature maapähklikreem 340g,Nuts,340 g,dry_preserves,Prisma,,dry_other,dry_preserves
41079,"Oakheart Original Spiced muu piiritusjook 32,5%vol 500ml",Oakheart Original,500 ml,dry_preserves,Prisma,,drinks_spirits,drinks
239740,"Oddlygood Barista kaerajook ilma lisatud suhkruta, pähklise vanillimaitsega, gluteenivaba, UHT 1l",Oddlygood Barista,1 l,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
99042,"Oddlygood Barista kaerajook pumpkin spice maitseline, gluteenivaba, UHT 500 ml",Oddlygood Barista,500 ml,dry_preserves,Prisma,,dry_other,dry_preserves
3118,"Oddlygood Barista kaerajook vahtrasiirupi-kreekapähkli, gluteenivaba, UHT 750 ml",Oddlygood Barista,750 ml,dry_preserves,Prisma,,dry_other,dry_preserves
