product_id,name,brand,size_text,stores_sample,current_food_group,current_sub_code,food_group_corrected,new_sub_code,confidence
423600,"Kohuke ALMA vaarika, 5x40g",,,,,,produce,produce_berries,high
423601,Liköör JAGDTRAUM 30% 700ml,,,"Barbora, Maxima",,,other,dry_other,fallback
423602,"Kohuke ALMA vaarika, 40g",,,,,,produce,produce_berries,high
423603,Külm.mahe rohum. hakkliha LIIVIMAA 500g,,,"Barbora, Maxima",,,meat_fish,meat_minced,high
423604,Külm. makroon RUD pistaatsia 60g,,,"Barbora, Maxima",,,other,dry_other,fallback
423605,"Jogurt GEFILUS maitsestamata 2.5%, 380g",,,,,,dairy_eggs_fats,dairy_yogurt_kefir,high
423606,"Juust Feta WELL DONE, 150g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423607,"Juust EESTI viilutatud, 200g",,,,,,dairy_eggs_fats,dairy_cheese_slices,high
423608,"Valge juust APETINA Original, 200g",,,,,,drinks,drinks_spirits,high
423609,Kohvikapslid NESCAFÉ® Dolce Gusto® Café Au Lait Intenso 16tk,,,,,,drinks,drinks_coffee_beans_capsules,high
423610,Kohvikapslid NESCAFÉ® Dolce Gusto® Cappuccino 16tk,,,,,,drinks,drinks_coffee_beans_capsules,high
423611,Karastusj. Karl Friedrich Kali 1.5L pet,,,"Barbora, Maxima",,,drinks,drinks_soft_soda,high
423612,"Kali IMPERIAL 0,4L",,,"Barbora, Maxima",,,other,dry_other,fallback
423613,Kali TANHEISER tume Porter 1.5L,,,"Barbora, Maxima",,,other,dry_other,fallback
423614,"Kali RUGILE 1,5L",,,"Barbora, Maxima",,,other,dry_other,fallback
423615,"Juust ATLEET Light, 200g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423616,Kapslid Cafe au Lait DG NESCAFE16x10g,,,"Barbora, Maxima",,,produce,produce_root_veg,high
423617,Kohvikapslid NESCAFÉ® Dolce Gusto® Flat White 16tk,,,,,,drinks,drinks_coffee_beans_capsules,high
423618,"Kohuke ALMA vanilli, 7x40g",,,,,,other,dry_other,fallback
423619,"Juust Forte VALIO Classico, 180g",,,,,,dairy_eggs_fats,dairy_cheese_slices,high
423620,Kali Karl Friedrich 500ml,,,"Barbora, Maxima",,,other,dry_other,fallback
423621,Kotlet šamp.kastme kart.pudr.330g,,,"Barbora, Maxima",,,sauces_oils,sauces_other,heuristic
423622,"Kohuke ALMA vanilli, 40g",,,,,,other,dry_other,fallback
423623,Karb.looduslik.min.vesi BORJOMI 6x1.25L,,,"Barbora, Maxima",,,drinks,drinks_water,high
423624,"Parmesani juustu Super Snack M&M,85g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423625,KGT vein Alto Piano Primit. Puglia 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423626,KGT vein CASA CHARLIZE Prim.Pugl. 750ml,,,,,,drinks,drinks_wine,high
423627,"Jogurt HELLUS maitsestamata, 1kg",,,,,,dairy_eggs_fats,dairy_yogurt_kefir,high
423628,"Karastusjook SPRITE Zero 0,5L",,,,,,drinks,drinks_soft_soda,high
423629,Jogurtismuuti ALMA maas.-must.-vaar.275g,,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_yogurt_kefir,high
423630,"Pardimaksapasteet CHEF LUNDEN, 200g",,,,,,drinks,drinks_tea_coffee,high
423631,Karb.mahlaj.VÄRSKA Vurtsvasser Õun 1L,,,"Barbora, Maxima",,,drinks,drinks_juices,high
423632,"Juust RoyalGouda VALIO Yellow viil.,150g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423633,Kakaokapslid NESCAFÉ® Dolce Gusto® Nesquik® 16tk,,,"Barbora, Maxima",,,dry_preserves,dry_cereals_muesli,high
423634,"Juust Royal Gouda VALIO Yellow, 300g",,,,,,dairy_eggs_fats,dairy_cheese_slices,high
423635,"Külm.pannk.prosc.-mozzar. WELL DONE,400g",,,"Barbora, Maxima",,,other,dry_other,fallback
423636,Jogurt koduaia marj. lakt.vaba FARMI 1kg,,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_yogurt_kefir,high
423637,KGT val.vein 12E MEZZO Mal.del Sal.750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423638,KGT vein B.MONTALTO Pinot Grigio 750ml,,,,,,drinks,drinks_wine,high
423640,KGT vein NERO MARONE Primitivo 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423641,KGTvein TÖRLEY TALISMAN dry furmint750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423642,KGT vein MASCA DEL TACO L`Uetta 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423643,"Valge juust APETINA päikesek.tomat.,100g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423644,Kirsi-õuna-aroon. mahlajook PÕLTSAMAA 2L,,,,,,drinks,drinks_juices,high
423645,KGT Vein PASSIONE Malvasia Puglia 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423646,"Kohuke TERE mustika šok.glasuur., 40g",,,"Barbora, Maxima",,,produce,produce_berries,high
423647,KGT vein ROCCA PRIMITIVO Salento 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423648,KGT vein ZENSA Pinot Grigio 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423649,KGT vein ITALIA Sangiovese 187ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423650,KGT vein Masca Del T. SUSUMANIELLO 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423651,Koh.jook Classic 3in1NESCAFEkarp28x16.5g,,,"Barbora, Maxima",,,other,dry_other,fallback
423652,KGT vein MASI Masianco 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423653,Kohvikapslid LAVAZZA Lungo Dolce 16x8g,,,,,,drinks,drinks_coffee_beans_capsules,high
423654,KGT vein PRINCIPI SANI Appassim. 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423655,"Kohvikoor FARM MILK UHT 10%, 200ml",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cream_sourcream,high
423656,"Kohupiimahõrgutis ALMA muraka, 150g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cottage_quark,high
423657,"Kohvikoor FARM MILK UHT 10%, 500ml",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cream_sourcream,high
423658,"Valge juust FITAKI Original, 500g",,,,,,drinks,drinks_spirits,high
423659,Kohvioad LAVAZZA Barista Perfetto 1kg,,,"Barbora, Maxima",,,drinks,drinks_coffee_beans_capsules,high
423660,Kohvioad Arabica MERRILD 1kg,,,,,,drinks,drinks_coffee_beans_capsules,high
423661,"Kohupiimakreem ALMA Creme Brulee, 150g",,,,,,dairy_eggs_fats,dairy_cottage_quark,high
423662,"K/s karbonaad Gurmee ADAŽI, kg-lett",,,"Barbora, Maxima",,,other,dry_other,fallback
423663,"Kohvikapslid Ristretto L'OR 10x5,2g",,,"Barbora, Maxima",,,drinks,drinks_coffee_beans_capsules,high
423664,Kohvioad Barista Crema JACOBS 1kg,,,"Barbora, Maxima",,,drinks,drinks_coffee_beans_capsules,high
423666,Kohvioad Classic Crema PAULIG 1kg,,,,,,drinks,drinks_coffee_beans_capsules,high
423667,Kohvioad Mountain Grown LAVAZZA 1kg,,,"Barbora, Maxima",,,drinks,drinks_coffee_beans_capsules,high
423668,Kohvioad Espresso JACOBS 1 kg,,,"Barbora, Maxima",,,drinks,drinks_coffee_beans_capsules,high
423669,Kohvioad MERRILD Crema 1kg,,,,,,drinks,drinks_coffee_beans_capsules,high
423670,"Kohupiimakreem ALMA brownie, 380g",,,,,,dairy_eggs_fats,dairy_cottage_quark,high
423671,"Kondenspiim STEINHAUER keedetud, 397g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_milk,high
423672,"Kohvikapslid Profondo L'OR 10x5,2g",,,"Barbora, Maxima",,,drinks,drinks_coffee_beans_capsules,high
423673,"Kohupiimakreem ALMA kakao, 380g",,,,,,dairy_eggs_fats,dairy_cottage_quark,high
423674,Vanillijäätis Baltija 95g,,,"Barbora, Maxima",,,frozen_food,frozen_desserts_icecream,high
423675,Kohvioad Caffe Crema MÖVENPICK 1kg,,,"Barbora, Maxima",,,drinks,drinks_coffee_beans_capsules,high
423676,"Vanillijäätis karamelliga WD,310g",,,"Barbora, Maxima",,,frozen_food,frozen_desserts_icecream,high
423677,"Pasteet keed.kana maksast PORMET, 300g",,,"Barbora, Maxima",,,drinks,drinks_tea_coffee,high
423678,"Kohvipadjad Strong SENSEO 36x6,94g",,,"Barbora, Maxima",,,drinks,drinks_other,heuristic
423679,Kovhioad OA No.2 1kg,,,"Barbora, Maxima",,,other,dry_other,fallback
423680,Kohviuba Tambet TASUJA 1kg,,,"Barbora, Maxima",,,drinks,drinks_coffee_beans_capsules,high
423681,KPN kv.vah.CHARLES SIMON Brut Sup. 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423682,"Köögikoor FARMI 15% lakt.vaba, 400ml",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cream_sourcream,high
423683,"Kohupiimakreem NOPRI šokolaaditükk.,200g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cottage_quark,high
423684,Kohviuba Jaanus TASUJA 1kg,,,"Barbora, Maxima",,,drinks,drinks_coffee_beans_capsules,high
423685,KPN kval.vah. VEUVE DELOYNES Brut 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423686,KPN kv.vah. D.DE COLMAR Crem.Rose 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423687,KPN kv.vah. D.DE COLMAR Cremant 750ml,,,"Barbora, Maxima",,,other,dry_other,fallback
423688,KPN kv.vah. JAUME SERRA Cava Brut 750ml,,,,,,drinks,drinks_wine,high
423689,"Kohupiimakreem ALMA maitsestam. 3%,300g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cottage_quark,high
423690,"Kohupiimakreem TERE Emma kakao,150g",,,,,,dairy_eggs_fats,dairy_cottage_quark,high
423692,Jogurt Mango-passioni NOPRI 750ml,,,,,,dairy_eggs_fats,dairy_yogurt_kefir,high
423693,Jogurt Natural jõhvikamüsliga TERE 150g,,,,,,dairy_eggs_fats,dairy_yogurt_kefir,high
423694,"Kohupiimakreem TERE Emma vanilje,150g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cottage_quark,high
423695,Karastusjook COCA-COLA Zero 500ml,,,,,,drinks,drinks_soft_soda,high
423696,"Jogurt TERE Hellus mango-chia seem.,350g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_yogurt_kefir,high
423697,"Kohupiimakreem TERE Emma mustika, 150g",,,,,,dairy_eggs_fats,dairy_cottage_quark,high
423698,"Kohupiimakreem TERE Emma maasika, 150g",,,,,,dairy_eggs_fats,dairy_cottage_quark,high
423699,KPN kv.vah. MONISTROL Orig. Br.R. 750ml,,,"Barbora, Maxima",,,other,dry_other,fallback
423700,KPN Liköörvein LHERAUD Pineau 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423701,"Kuivat.tursafileelõigud vürts.MSDM,36g",,,"Barbora, Maxima",,,world_spices,spices_herbs_spice_mix,high
423702,"Juust Camembert WELL DONE jõhvikas, 230g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423703,"Kuivatatud vorst PORMET, 200g",,,"Barbora, Maxima",,,meat_fish,meat_sausages,high
423704,"Juust CAMEMBERT PRESIDENT pähklit., 120g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423705,KPN kv.vahuvein R.CLERGET Cremant 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423706,"Kuivatatud vorst Fuet WELL DONE,150g",,,"Barbora, Maxima",,,meat_fish,meat_sausages,high
423707,"Kuiv.kalmaari lõigud pikantsed MSDM,36g",,,"Barbora, Maxima",,,other,dry_other,fallback
423708,"Juust CHANSON DU FROMAGE Brie, 200g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423709,"Jogurt TERE Emma jäätisem.kommidega,145g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_yogurt_kefir,high
423710,"Juust CANTOREL Brie, kg",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423711,KPN vahuvein ITALIA Prosecco kuiv 200ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423712,"Kohupiim ALMA 4%, 200g",,,,,,dairy_eggs_fats,dairy_cottage_quark,high
423713,"Kohupiimapasta TERE banaani, 300g",,,,,,dairy_eggs_fats,dairy_cottage_quark,high
423714,"Köögitoorjuust FARMI 15% lak.vaba, 400g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423715,"Koorekaramellipuding TERE lak.vaba, 200g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cream_sourcream,high
423716,KPN vahuvein Fontessa Prosecco 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423717,KPN vah.MASCHIO Prosecco Sp.Ex.Dry 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423718,KPN vahuvein CHIC Cava Brut 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423719,KPN vahuvein PIROVANO Prosecco 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423720,"Majonees BALTIKA Provansaal Orig.,300g",,,"Barbora, Maxima",,,sauces_oils,sauces_ketchup_mayo,high
423721,KPN vein Beatrice Montep.D`Abruzzo 750ml,,,,,,drinks,drinks_wine,high
423722,"Majonees HELLMANN'S Originaal, 855ml",,,"Barbora, Maxima",,,drinks,drinks_spirits,high
423723,KPN vahuvein S.GIUSEPPE Proseco 200ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423724,KPN vahuvein Prosecco Col Mesian 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423725,KPN vein BOVIER ET FILS Chablis 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423726,KPN vahuvein CA'VAL Prosecco Sup. 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423727,Majonees BBQ LEMMIK 200g,,,,,,sauces_oils,sauces_ketchup_mayo,high
423728,"Majonees HELLMANN'S Original, 405ml",,,"Barbora, Maxima",,,drinks,drinks_spirits,high
423729,"Majonees LEMMIK Provansaal, 210g",,,,,,sauces_oils,sauces_ketchup_mayo,high
423730,"Külm.pelmeenid UVIC Ivan Kazanskie, 500g",,,,,,other,dry_other,fallback
423731,Majonees Provansaal Premium TARPLAN 210g,,,,,,sauces_oils,sauces_ketchup_mayo,high
423732,KPN vein DOPPIO PASSO Pinot Grigio 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423733,"Peekonilõigud RAKVERE, 380g",,,"Barbora, Maxima",,,meat_fish,meat_pork,high
423734,"Jogurt WELL DONE banaan, 350g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_yogurt_kefir,high
423735,"Kohupiimapasta TERE vanilje, 300g",,,,,,dairy_eggs_fats,dairy_cottage_quark,high
423736,KPN vein CHT MOULIN Bordeaux 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423737,KGT poolvahuvein NUA Lambrusco 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423738,KPN vein CHT DE CATHALOGNE Bord. 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423739,KPN vein CHT PERTHUS CotesdeBourg 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423740,"Kohupiimapasta TERE rosina, 300g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cottage_quark,high
423741,KPN vein CHT PIED D ARGENT Bellev. 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423742,KPN vein Collezione Nero D´Avola 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423743,"Kohupiim FARMI Lahja rosinatega, 200g",,,,,,dairy_eggs_fats,dairy_cottage_quark,high
423744,KPN vein Cht SEIGNEURIE MURVIEL 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423745,"Majonees SALVEST Klassikaline, 430g",,,,,,sauces_oils,sauces_ketchup_mayo,high
423746,"Majonees TARPLAN Provansaal 50%, 900g",,,,,,sauces_oils,sauces_ketchup_mayo,high
423747,"Majonees TARPLAN Provansaal lak.v.,210g",,,"Barbora, Maxima",,,sauces_oils,sauces_ketchup_mayo,high
423748,"Jogurt WELL DONE virsik, 200g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_yogurt_kefir,high
423749,KPN vein GRAN MIRADOR Red Blend 750ml,,,,,,drinks,drinks_wine,high
423750,Vanillijäätis vahvlite vahel MIO&RIO 90g,,,"Barbora, Maxima",,,frozen_food,frozen_desserts_icecream,high
423751,"Joogijog.TERE virs.-mel.-draakoniv.,900g",,,"Barbora, Maxima",,,other,dry_other,fallback
423752,"Kohupiim JAUNPILS vah.rasvasis.0.5%,275g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cottage_quark,high
423753,"Kohupiim LIISU 9%, 250g",,,,,,dairy_eggs_fats,dairy_cottage_quark,high
423754,KPN vein FAZZOLETTO Barbera kuiv 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423755,"Peekon toors.Ameerikap.RAKVERE,450g viil",,,"Barbora, Maxima",,,meat_fish,meat_pork,high
423756,KPN vein FRANZ HOFFNER Ries.Prem.750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423757,Majonees trühv. SAAREMAA MAHEMUNAD 250g,,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_eggs,high
423758,Majonees vegan TARPLAN 380g,,,,,,sauces_oils,sauces_ketchup_mayo,high
423759,KPN vein GRAND SUD Merlot 250ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423760,KPN vein GRAN MIRADOR Dark Blend 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423761,"Külm.pitsa neli juustu LaMiaGrande, 400g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423762,"Kohupiim LIISU 0,5%, 250g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cottage_quark,high
423763,"Majonees TERE laktoosivaba, 410g",,,,,,sauces_oils,sauces_ketchup_mayo,high
423764,"Mandlijook ALPRO magustamata, 1L",,,,,,dairy_eggs_fats,dairy_plant_drinks,high
423765,"Mandlijook FARM MILK UHT, 1l",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_plant_drinks,high
423766,"Lihapihvid M&M, 400g",,,"Barbora, Maxima",,,meat_fish,meat_other,heuristic
423767,KGT vein FAT BASTARD Cab.Sauvignon 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423768,Pestokaste kreemjas PANZANI 190g,,,"Barbora, Maxima",,,sauces_oils,sauces_pasta_cooking,high
423769,"Juust Eesti VALIO ATLEET viil., 500g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423770,"Kohupiim TERE vanilje, 200g",,,,,,dairy_eggs_fats,dairy_cottage_quark,high
423771,"Pihvid RAKVERE, 400g",,,"Barbora, Maxima",,,other,dry_other,fallback
423772,"Armeenia šašlõkk Armeenia grill, kg",,,,,,meat_fish,meat_pork,high
423773,"Juust Eesti VALIO viilutatud, 500g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423774,Pestokaste paprika ricotta PANZANI 190g,,,"Barbora, Maxima",,,sauces_oils,sauces_pasta_cooking,high
423775,"Joogijogurt ALMA õuna-jäätisem., 275g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_yogurt_kefir,high
423776,Laulu-ja tantsujäätis marja.BALBIINO 65g,,,"Barbora, Maxima",,,frozen_food,frozen_desserts_icecream,high
423777,"Joogijogurt OGA mango, 1kg",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_yogurt_kefir,high
423778,"Juust CheddarWhiteMO SAAREMAA viil.,150g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423780,"Juust Cheddar White, kg",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423781,"Juust Eesti MO SAAREMAA viil., 450g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423783,Pesto Rosso BARILLA 200g,,,,,,sauces_oils,sauces_pasta_cooking,high
423784,"Juust EESTI viilutatud, 350g",,,,,,dairy_eggs_fats,dairy_cheese_slices,high
423785,"Juust Emmental WELL DONE 45% viil., 150g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423786,Mochi mango RUD 50g,,,"Barbora, Maxima",,,produce,produce_tropical,high
423787,KGT vein GRAND SUD Cabernet 1L,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423788,"Kuiv.suitsumaitseline stauriid MSDM,36g",,,,,,meat_fish,fish_salted_smoked,high
423789,"Pitsasink M&M,250g",,,,,,meat_fish,meat_hams,high
423790,"Põdraliha äkis LINNAMÄE, 110g",,,"Barbora, Maxima",,,meat_fish,meat_other,heuristic
423791,"Juust Emmental ESTOVER viil.,150g",,,,,,dairy_eggs_fats,dairy_cheese_slices,high
423792,"Kuiv.sink Serrano WELL DONE,500g viil",,,"Barbora, Maxima",,,meat_fish,meat_hams,high
423793,KGT vein FRANZ HOFFNER Riesling 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423794,"Poolsuitsuvorst Krakov NÕO, 270g",,,"Barbora, Maxima",,,meat_fish,meat_sausages,high
423795,"Joogijog. vaarikam. WELL DONE 2%, 250g",,,"Barbora, Maxima",,,produce,produce_berries,high
423796,"Põdraliha konserv LINNAMÄE, 240g",,,,,,meat_fish,meat_other,heuristic
423797,"Juust EESTI viilutatud, 500g",,,,,,dairy_eggs_fats,dairy_cheese_slices,high
423798,Joogivesi SAAREMAA Vesi 5l,,,"Barbora, Maxima",,,drinks,drinks_water,high
423799,"Juust ATLEET Originaal, 200g",,,,,,drinks,drinks_spirits,high
423800,"Poolsuitsuvorst Krakov VALLA, 450g",,,,,,meat_fish,meat_sausages,high
423802,"Juust Gouda trühvlitega, kg",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423803,"Külm.pitsa singi-juustu LaMiaGrande,400g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423804,"Poolsuitsuvorst RAKVERE, 350g",,,,,,meat_fish,meat_sausages,high
423805,"Juust Cheddar WELL DONE Red viil., 150g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423806,"Juust DOR BLU, 100G",,,,,,dairy_eggs_fats,dairy_cheese_slices,high
423807,Juust Gouda 48% WELL DONE 200g,,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423808,"Juust Gouda NOPRI karulauguga, 250g",,,,,,dairy_eggs_fats,dairy_cheese_slices,high
423809,"Seašašlõkk äädikamarinaadis, kg",,,,,,sauces_oils,sauces_marinades,high
423810,KGT vein ITALIA Pinot Grigio 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high
423811,"Juust Brie French, kg",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423812,"Juust Gouda lambaläätsega, kg",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423813,"Kohup.kreem ALMA metsmaasikakissell,140g",,,"Barbora, Maxima",,,produce,produce_berries,high
423814,Juust Gouda 48% WELL DONE 150g viil.,,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423815,"Kuiv.suitsumaits.kalmaari ribad MSDM,36g",,,"Barbora, Maxima",,,meat_fish,fish_salted_smoked,high
423816,"Juust Camembert PRESIDENT ürtidega,120g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423817,"Juust Gouda FARM MILK viilutatud,150g",,,,,,dairy_eggs_fats,dairy_cheese_slices,high
423818,Kohup.kreemDANONKI van.maas.banaan.4x90g,,,"Barbora, Maxima",,,produce,produce_tropical,high
423819,"Kuiv.vähesoolane anšoovis MSDM,36g",,,"Barbora, Maxima",,,world_spices,spices_basic_salt_pepper,high
423820,"Juust EESTI light viilutatud, 200g",,,,,,dairy_eggs_fats,dairy_cheese_slices,high
423821,Juust Gouda WELL DONE PREMIUM J.X.O.180g,,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high
423822,"Kiivi-mango smuuti PAI, 280ml",,,,,,produce,produce_tropical,high
423823,"Poolsuitsuvorst Servelaat RAKVERE, 500g",,,,,,meat_fish,meat_sausages,high
